age,money,gender,product,salary
33,2475200000,0,21001116;21001236;01211210121;10527001001278000,319000000
51,261300000,0,10511008001166004;200000301,717000000
33,0,1,200000301;10-01-20-024-0059-0000;10-01-20-024-0046-0000;WR0001B,51000000
30,231400000,0,TD11300035000;10-01-20-024-0059-0000;10511008001004000,1339000000
52,4937400000,0,1.01E+13,291000000
42,391300000,1,1.05E+16,156000000
31,382200000,0,01030500510002;00320342,1294000000
27,0,0,00320342;200000301,124000000
44,379600000,0,200000303;TD11300036000;TD11300035000;200000301,33000000
40,3897400000,1,10-01-30-355-0005;10527001000925000;1001303001004,1315000000
46,2709200000,1,TD11330031000,672000000
32,590200000,1,10120114700011;200-0135-12;01013000110000000001;1001202000002,1239000000
56,232700000,1,10-01-20-024-0046-0000,634000000
33,859300000,1,1.01E+13,636000000
33,115700000,1,10511008000996000;TD11300031000;10511008001278000;10-01-20-024-0059-0000,319000000
32,132600000,0,TD11300035000;WR0001B;200000303,1226000000
41,179400000,0,10511008001004000;01030500560002,1374000000
31,808600000,0,4;1001202000002;010300100335,656000000
30,13000000,1,200000303;01030500600002;TD11300035000,324000000
34,326300000,0,WR0001B;01030500560002,778000000
43,135200000,1,21001203;10511008001004000,128000000
28,224900000,1,10-01-20-024-0059-0000;200000301;21001115,944000000
32,59800000,1,10511008001278000;10-01-20-024-0046-0000,1267000000
31,0,1,TD11300031000;21001203;10-01-20-024-0059-0000,1209000000
35,188500000,0,01030500560002;10511008001278000;10511008000996000;TD11300031000,1199000000
31,422500000,1,TD11300035000,905000000
25,3004300000,1,10-01-30-031-0037-0000;230-0119-85;21000111,1016000000
56,205400000,0,TD11300027000;21001115;200000303,599000000
47,2575300000,1,21000111,386000000
39,1849900000,0,10527001001272000;21001116,1113000000
51,3191500000,1,10-01-30-355-0002,526000000
54,1116700000,1,10141114300011;10140114300011;01020400490001,1058000000
58,11705200000,0,10-01-30-031-0018-0000;10-047-1387-0001,913000000
42,1261000000,1,01020400530001;21001116;10-047-1360-0002;01020400490002,682000000
56,631800000,1,10120114700011;10-003-1384-0001,170000000
55,165100000,0,21001203;WR0001B;01030500600002;01211310121,454000000
26,531700000,1,05100;10-003-1225-0001,747000000
40,863200000,0,01211310127;06492;200-0135-12,1420000000
26,289900000,1,TD11300035000;200000301;01030500560002;TD11300031000,556000000
35,421200000,1,01211310121;21001115,502000000
34,39000000,1,10511008001278000;10511008001166004;10-01-20-024-0059-0000,1259000000
41,1628900000,0,10-01-30-355-0005;10527001001272000,309000000
44,6185400000,1,10527001001272000;10-01-30-355-0005;10527001001278000,1170000000
33,39000000,1,1.05E+16,83000000
36,105300000,1,10511008001278000;10511008001166004,847000000
38,0,0,1.05E+16,777000000
35,426400000,0,WR0001B;TD11300031000;200000301,295000000
41,188500000,0,21001203;10511008001166004;10-01-20-024-0046-0000;10511008001004000,1158000000
41,604500000,0,10120110400011;10-003-1225-0001,803000000
28,976300000,0,01211310130;WR0001F;10120116100011,1289000000
26,492700000,0,10-01-20-024-0046-0000;TD11300036000,849000000
39,0,0,1.05E+16,649000000
25,453700000,1,00320342;TD11300035000;TD11300036000;200000303,1304000000
37,1443000000,0,10-01-30-031-0037-0000;10521001001177000,823000000
25,2896400000,1,10-047-1360-0002;03010;21001116;01020400530001,762000000
46,2815800000,0,10521001001177000;TD11330029000;1001303001001;230-0119-85,1292000000
25,321100000,1,WR0001B;10511008001004000,1357000000
28,159900000,0,10-01-20-024-0046-0000,710000000
33,57200000,1,10-01-20-024-0059-0000;200000303,1215000000
32,170300000,1,10511008001278000;00320342;01030500560002,1067000000
32,618800000,1,01211310127;010300100335,57000000
47,1431300000,1,10-01-30-355-0005,1278000000
50,218400000,1,200000301;01211310121;00320342;10-01-20-024-0059-0000,724000000
27,509600000,1,200000303;10511008001278000,857000000
45,681200000,1,05100;10-003-1225-0001;10-003-1384-0001;200-0135-12,757000000
51,1163500000,0,01211210110;1001303001003;10141109800021,965000000
36,275600000,0,1.05E+16,1045000000
51,123500000,0,21001203,1358000000
33,513500000,1,01211310130;1001202000002;10-003-1381-0001;010300100335,1396000000
59,175500000,0,200000301,472000000
38,0,1,01211310121;10511008001166004;00320342;01030500600002,56000000
40,612300000,0,10120110400011;10-01-20-388-0002;WR0001L;1001202000002,1251000000
51,783900000,1,10120114700011;10120110400011;05100,1485000000
41,861900000,1,01211310130;4,49000000
38,770900000,0,10-003-1384-0001;10-003-1387-0001;06492,158000000
31,1591200000,1,TD11330029000;10527001001278000;00266451,387000000
28,2600000,1,10-01-20-024-0059-0000;10511008001004000;200000301;TD11300031000,1088000000
41,936000000,0,06492;01211310127,29000000
33,1287000000,1,1001303001001;10140110400011;10521001001177000,1226000000
25,2271100000,0,03010;01211210113,1002000000
45,76700000,0,01030500510002;10-01-20-024-0059-0000;01030500600002,899000000
31,42900000,1,320342,1484000000
28,442000000,1,TD11300036000;21001203;200000303;21001115,1489000000
49,396500000,1,WR0001B,1275000000
25,0,0,1.05E+16,627000000
28,646100000,1,10-01-20-388-0002;01211310130;WR0001L;1001202000002,395000000
54,1782300000,1,10-047-1365-0001;10-047-1381-0001,748000000
28,2116400000,1,21001236;00266451;TD11330029000;21001116,1495000000
27,483600000,0,21001203;00320342,1272000000
49,735800000,0,10-003-1384-0001;01211310130;10-01-20-388-0002,1357000000
53,445900000,1,01211310121;21001203,1445000000
26,1223300000,1,10141114700031;01020400490002;10-01-30-355-0005,49000000
37,1007500000,1,10527001001278000;1001303001001;10527001001272000;01211210113,1047000000
34,2286700000,0,1.00E+12,532000000
51,1943500000,0,01020400490001;220002701,668000000
39,1877200000,1,01211210121;10140110400011;10521001001177000;21001116,636000000
35,611000000,1,10120114700011;01013000110000000001;010300100335,209000000
51,1510600000,1,01020400510001;10140114300011;10141114300011,1213000000
30,2600000,1,TD11300031000;10-01-20-024-0046-0000,270000000
42,2116400000,0,TD11330029000;10-059-1264-0001;01020400490002,132000000
54,1474200000,0,10-047-1387-0001;TD11330028000;10140114300011;10521001000846001,183000000
51,0,0,TD11300035000;10-01-20-024-0059-0000;10-01-20-024-0046-0000,725000000
57,81900000,0,01030500600002;10-01-20-024-0046-0000;01030500560002,722000000
30,1587300000,0,220002301;01211210113,997000000
37,6531200000,1,10-01-30-031-0037-0000;10521001001177000;1001303001005;21000111,566000000
39,13890500000,1,01211210121;10140110400011;TD11330031000,737000000
35,2117700000,0,21001116;21000111;01020400530001;01020400380001,1441000000
48,348400000,0,01030500560002;TD11300036000,414000000
31,0,0,01030500600002;01030500510002;21001115,838000000
35,7296900000,1,01020400380001;10-01-30-031-0037-0000;01020400610001,977000000
48,666900000,1,10-003-1387-0001;01211310127;10120114700011;10120116100011,1458000000
53,470600000,0,10-01-20-024-0059-0000;21001203,539000000
27,5112900000,1,1.00E+12,1143000000
55,5068700000,1,03202;10-047-1381-0001,1096000000
40,614900000,0,01211310130;WR0001F,601000000
40,2100800000,0,010200100092;01020400530001,345000000
38,2362100000,1,52;03010;TD11330029000,442000000
54,167700000,1,TD11300027000;21001115;10511008001166004;TD11300036000,115000000
54,2519400000,0,53;01020400490001;01020400620001;03202,336000000
50,172900000,1,10511008001278000;10-01-20-024-0046-0000,1356000000
48,2941900000,0,230-0119-85,270000000
41,1999400000,0,1.01E+13,1401000000
51,6500000,0,WR0001B;200000301;TD11300035000,198000000
42,3412500000,0,00266451;10527001000925000;10-01-30-031-0037-0000,775000000
58,1404000000,0,10-047-1365-0001,1103000000
47,405600000,1,TD11300036000,210000000
58,188500000,0,WR0001B;TD11300031000,266000000
41,247000000,0,TD11300031000;01211310121;10-01-20-024-0059-0000;10-01-20-024-0046-0000,601000000
50,3481400000,1,1001303001005;01020400530001;01211210113;01020400490002,823000000
46,352300000,1,WR0001B;TD11300031000,820000000
44,0,0,10511008001004000;01030500510002,631000000
36,0,0,TD11300031000;TD11300027000;21001203,509000000
58,4109300000,0,10-01-30-031-0018-0000;10-047-1387-0001;TD11330028000,300000000
44,5200000,0,00320342;TD11300035000;01030500560002;WR0001B,32000000
49,911300000,1,TD11300031000;TD11300027000;10511008001166004,295000000
55,487500000,0,TD11300031000;01211310121,10000000
52,1246700000,0,01012000210000000000;TD11330028000;10-01-30-031-0018-0000;03100,891000000
60,1418300000,0,1001303001003;10-01-30-031-0018-0000;53;03202,163000000
41,1300000,1,200000303,386000000
36,124800000,0,10511008000996000;21001115,1372000000
41,0,1,00320342;10511008000996000;10511008001278000,583000000
50,299000000,0,01030500560002;10511008001166004;TD11300036000;01030500600002,414000000
44,202800000,0,01030500510002;TD11300036000;10-01-20-024-0046-0000;TD11300027000,512000000
54,148200000,1,10-01-20-024-0046-0000;00320342,171000000
35,608400000,0,1.05E+16,1389000000
59,882700000,1,10-003-1387-0001;10120116100011,1035000000
42,267800000,0,TD11300027000;21001115;10-01-20-024-0046-0000;WR0001B,180000000
27,1300000,0,10-01-20-024-0059-0000,496000000
59,3273400000,1,01012000210000000000;220002501;TD11330030000,1191000000
43,491400000,0,10-01-20-024-0046-0000;TD11300027000;00320342;21001203,432000000
39,508300000,0,1.00E+12,304000000
33,187200000,0,1211310121,451000000
36,1612000000,0,10140110400011;21001116;220002301;TD11330029000,9000000
35,2329600000,0,1.00E+12,1147000000
50,2969200000,0,10-01-30-031-0037-0000;01020400490002,252000000
55,343200000,0,01211310121;10-01-20-024-0059-0000,1243000000
51,0,0,TD11300027000;TD11300031000,400000000
48,509600000,0,1.05E+16,1317000000
55,100100000,1,01030500510002;10-01-20-024-0046-0000;200000303,1008000000
30,62400000,1,10511008000996000;200000303,349000000
53,327600000,1,TD11300027000,276000000
40,2540200000,1,266451,878000000
44,981500000,1,WR0001L;4;10-003-1387-0001,197000000
49,981500000,1,10120110400011;1001202000002,1440000000
40,443300000,0,TD11300031000;WR0001B,423000000
58,1537900000,0,10140114300011;21001259;01020400510001,630000000
49,504400000,0,06492;200-0135-12;10120116100011;01211310130,1477000000
38,2494700000,0,10-047-1360-0002,950000000
51,2096900000,0,TD11330030000;01020400510001;220002101;01012000210000000000,224000000
36,0,0,10511008001278000;10-01-20-024-0059-0000,1192000000
55,0,1,1211310121,179000000
43,0,1,01030500560002;TD11300027000;10511008001004000,592000000
60,0,0,01030500600002;01030500560002;200000301;10511008001278000,82000000
57,605800000,0,WR0001F;05100;4;10-003-1225-0001,793000000
41,669500000,1,05100;4;10120116100011,422000000
50,3006900000,0,TD11330031000;10141114700031;01211210122;21001116,1280000000
53,10400000,1,200000301,1465000000
59,2124200000,0,10-01-30-355-0002;01211210110;21001259;TD11330030000,1035000000
59,130000000,0,TD11300027000;10-01-20-024-0046-0000,550000000
52,6969300000,0,03100;01211210110,273000000
58,1634100000,0,01020400510001;010200100051;TD11330030000;21001259,787000000
59,4420000000,1,10141109800021;010200100051;TD11330028000;10141114300011,869000000
49,1790100000,1,21001116;1001303001004;10141114700031;TD11330031000,868000000
33,3750500000,0,266451,1329000000
55,665600000,1,1.01E+13,972000000
42,1197300000,1,01211210113;10-059-1264-0001;010200100092;01020400530001,865000000
52,1300000000,0,220002101;03202,878000000
38,262600000,1,200000303;01030500560002;10511008000996000,477000000
55,219700000,1,21001203;01030500510002;01030500560002,877000000
49,4843800000,0,52;01020400530001;21001236,171000000
56,189800000,0,TD11300027000,320000000
46,1222000000,1,01211210122;10-01-30-355-0005,811000000
57,954200000,1,10-003-1381-0001;10-003-1225-0001;WR0001F;10-003-1384-0001,95000000
61,100100000,0,TD11300035000,771000000
45,1202500000,0,10-059-1264-0001;01020400490002,378000000
39,2386800000,0,01211210113;21001116;01020400380001,289000000
46,858000000,1,05100;10-003-1225-0001,853000000
43,1695200000,1,00266451;10141114700031;10521001001177000;01211210121,212000000
34,3842800000,1,00266451;21001116,701000000
35,189800000,0,WR0001B;10511008001166004,847000000
36,46800000,1,200000301;21001203;TD11300035000,802000000
45,1300000,0,01030500510002;TD11300035000;200000303;WR0001B,1180000000
47,3224000000,0,01020400380001;21001116;10140110400011,169000000
42,18566600000,0,01020400530001;230-0119-85;21001116;10-047-1360-0002,1243000000
40,0,1,1.03E+12,866000000
40,404300000,1,200000301;01211310121;TD11300036000,378000000
32,728000000,0,10-003-1384-0001;10120110400011,1138000000
33,3976700000,1,230-0119-85,1128000000
32,1849900000,0,01020400530001;10527001001278000;010200100092,750000000
46,1136200000,0,01020400490002;01211210122,1333000000
50,917800000,1,10120114700011;01013000110000000001;01211310130,832000000
51,9227400000,0,01020400620001;010200100104;21001259,319000000
30,7005700000,1,01020400380001;010200100092;03010;10-01-30-355-0005,495000000
39,1435200000,1,10-047-1360-0002,1287000000
47,3991000000,0,21001236,297000000
40,0,0,10-01-20-024-0059-0000;TD11300031000;00320342;01030500560002,752000000
50,5340400000,0,21000111;10527001000925000,1443000000
60,0,0,TD11300031000;10-01-20-024-0059-0000,115000000
32,5578300000,0,01020400530001;21001116,1274000000
57,8868600000,0,10-01-30-355-0002;10141109800021;10521001000846001,299000000
41,300300000,1,WR0001B;10-01-20-024-0046-0000,867000000
50,4128800000,1,01211210121;21001236;10-047-1360-0002;10527001001278000,439000000
46,1071200000,1,21001203;10511008001166004;10-01-20-024-0059-0000,55000000
31,878800000,0,05100;01211310130,770000000
36,846300000,1,10-01-20-388-0002;10120110400011,1440000000
45,3454100000,1,10527001001278000;TD11330031000,473000000
33,1041300000,1,230-0119-85,797000000
47,526500000,0,10-003-1225-0001;010300100335,961000000
35,106600000,1,21001203,962000000
38,232700000,0,TD11300036000;01030500560002,1430000000
33,1361100000,1,01020400530001;10521001001177000,64000000
44,9279400000,1,03010;10527001000925000;00266451;1001303001005,59000000
31,214500000,1,10511008001004000;01030500510002,1455000000
31,48100000,1,21001115;TD11300031000,1044000000
49,1069900000,1,10527001001272000;01211210121,1353000000
52,2112500000,1,01012000210000000000;03202;21001199,1215000000
31,156000000,0,10-01-20-024-0059-0000;10-01-20-024-0046-0000;10511008001278000;200000303,437000000
35,3844100000,1,1001303001001;10527001000925000,1086000000
31,2600000,1,TD11300036000;TD11300031000;10511008001278000;21001115,850000000
36,1300000,0,01211310121;WR0001B;10511008001004000;01030500560002,1150000000
39,2333500000,1,1001303001004;01211210122;00266451,305000000
46,5200000,1,01211310121;10511008000996000;TD11300027000,371000000
48,618800000,0,10120110400011;010300100335;1001202000002,1293000000
36,11700000,1,TD11300031000;21001115,869000000
30,170300000,1,TD11300035000,820000000
33,1456000000,1,TD11330031000;10-01-30-031-0037-0000,956000000
57,3620500000,0,21001259;TD11330028000,976000000
33,0,1,1.05E+16,171000000
35,55900000,1,320342,1202000000
53,0,0,TD11300027000;WR0001B;01211310121;10-01-20-024-0059-0000,1371000000
41,592800000,1,4;1001202000002,361000000
32,2623400000,0,01020400490002;010200100092;1001303001001,408000000
41,0,0,10-01-20-024-0046-0000;TD11300035000,548000000
35,460200000,0,10-01-20-024-0059-0000;TD11300035000;10511008000996000;10511008001166004,1141000000
48,934700000,1,01211310127;1001202000002;010300100335,1246000000
34,1076400000,1,1.05E+16,428000000
47,3623100000,1,01020400490002;00266451;10140110400011,436000000
46,3316300000,0,230-0119-85;01211210113;10-047-1360-0002,394000000
60,3538600000,0,01012000210000000000;010200100051;10-047-1387-0001,971000000
39,2444000000,0,230-0119-85;1001303001004;01020400380001,500000000
57,2745600000,0,01012000210000000000;10-047-1387-0001;03202;TD11330032000,776000000
36,1132300000,1,1001303001004;10140110400011,531000000
30,1105000000,1,1.02E+12,813000000
33,4215900000,0,TD11330031000;TD11330029000;1001303001005;10521001001177000,442000000
30,2037100000,1,10-01-30-031-0037-0000;01020400610001,319000000
36,15600000,0,10511008001004000;10511008000996000;200000303;TD11300031000,1008000000
49,166400000,0,10511008001166004;10511008001004000;01030500600002,788000000
49,718900000,0,WR0001F,247000000
40,2202200000,0,1001303001005;01020400490002,1195000000
49,530400000,1,10-003-1384-0001;05100;200-0135-12;10120116100011,1332000000
38,1589900000,0,230-0119-85,765000000
31,2415400000,0,01211210113;10141114700031;01020400380001;1001303001001,950000000
34,676000000,1,10120116100011;10-003-1225-0001,273000000
39,352300000,1,10511008001278000;01030500600002;01211310121,713000000
40,5714800000,0,1.05E+16,932000000
47,738400000,0,05100;10-003-1381-0001;4;10120110400011,1094000000
