age,money,salary,gender,product
30,231400000,23140000,0,TD11300035000;10-01-20-024-0059-0000;10511008001004000
52,4937400000,493740000,0,1.01E+13
42,391300000,39130000,1,1.05E+16
31,382200000,38220000,0,01030500510002;00320342
27,0,20000000,0,00320342;200000301
44,379600000,37960000,0,200000303;TD11300036000;TD11300035000;200000301
40,3897400000,389740000,1,10-01-30-355-0005;10527001000925000;1001303001004
46,2709200000,270920000,1,TD11330031000
32,590200000,59020000,1,10120114700011;200-0135-12;01013000110000000001;1001202000002
56,232700000,23270000,1,10-01-20-024-0046-0000
33,859300000,85930000,1,1.01E+13
33,115700000,20000000,1,10511008000996000;TD11300031000;10511008001278000;10-01-20-024-0059-0000
32,132600000,20000000,0,TD11300035000;WR0001B;200000303
41,179400000,20000000,0,10511008001004000;01030500560002
31,808600000,80860000,0,4;1001202000002;010300100335
30,13000000,20000000,1,200000303;01030500600002;TD11300035000
34,-326300000,20000000,0,WR0001B;01030500560002
43,135200000,20000000,1,21001203;10511008001004000
28,224900000,22490000,1,10-01-20-024-0059-0000;200000301;21001115
32,-59800000,20000000,1,10511008001278000;10-01-20-024-0046-0000
31,0,20000000,1,TD11300031000;21001203;10-01-20-024-0059-0000
35,188500000,20000000,0,01030500560002;10511008001278000;10511008000996000;TD11300031000
31,422500000,42250000,1,TD11300035000
25,3004300000,300430000,1,10-01-30-031-0037-0000;230-0119-85;21000111
56,205400000,20540000,0,TD11300027000;21001115;200000303
47,2575300000,257530000,1,21000111
39,1849900000,184990000,0,10527001001272000;21001116
51,3191500000,319150000,1,10-01-30-355-0002
54,1116700000,111670000,1,10141114300011;10140114300011;01020400490001
58,11705200000,500000000,0,10-01-30-031-0018-0000;10-047-1387-0001
42,1261000000,126100000,1,01020400530001;21001116;10-047-1360-0002;01020400490002
56,631800000,63180000,1,10120114700011;10-003-1384-0001
55,165100000,20000000,0,21001203;WR0001B;01030500600002;01211310121
26,531700000,53170000,1,05100;10-003-1225-0001
40,863200000,86320000,0,01211310127;06492;200-0135-12
26,289900000,28990000,1,TD11300035000;200000301;01030500560002;TD11300031000
35,-421200000,20000000,1,01211310121;21001115
34,-39000000,20000000,1,10511008001278000;10511008001166004;10-01-20-024-0059-0000
41,1628900000,162890000,0,10-01-30-355-0005;10527001001272000
44,6185400000,500000000,1,10527001001272000;10-01-30-355-0005;10527001001278000
33,39000000,20000000,1,1.05E+16
36,105300000,20000000,1,10511008001278000;10511008001166004
38,0,20000000,0,1.05E+16
35,426400000,42640000,0,WR0001B;TD11300031000;200000301
41,188500000,20000000,0,21001203;10511008001166004;10-01-20-024-0046-0000;10511008001004000
41,604500000,60450000,0,10120110400011;10-003-1225-0001
28,976300000,97630000,0,01211310130;WR0001F;10120116100011
26,-492700000,20000000,0,10-01-20-024-0046-0000;TD11300036000
39,0,20000000,0,1.05E+16
25,453700000,45370000,1,00320342;TD11300035000;TD11300036000;200000303
37,1443000000,144300000,0,10-01-30-031-0037-0000;10521001001177000
25,2896400000,289640000,1,10-047-1360-0002;03010;21001116;01020400530001
46,2815800000,281580000,0,10521001001177000;TD11330029000;1001303001001;230-0119-85
25,-321100000,20000000,1,WR0001B;10511008001004000
28,-159900000,20000000,0,10-01-20-024-0046-0000
33,57200000,20000000,1,10-01-20-024-0059-0000;200000303
32,170300000,20000000,1,10511008001278000;00320342;01030500560002
32,618800000,61880000,1,01211310127;010300100335
47,1431300000,143130000,1,10-01-30-355-0005
50,-218400000,20000000,1,200000301;01211310121;00320342;10-01-20-024-0059-0000
27,-509600000,20000000,1,200000303;10511008001278000
45,681200000,68120000,1,05100;10-003-1225-0001;10-003-1384-0001;200-0135-12
51,1163500000,116350000,0,01211210110;1001303001003;10141109800021
36,275600000,27560000,0,1.05E+16
51,123500000,20000000,0,21001203
33,513500000,51350000,1,01211310130;1001202000002;10-003-1381-0001;010300100335
59,175500000,20000000,0,200000301
38,0,20000000,1,01211310121;10511008001166004;00320342;01030500600002
40,612300000,61230000,0,10120110400011;10-01-20-388-0002;WR0001L;1001202000002
51,783900000,78390000,1,10120114700011;10120110400011;05100
41,861900000,86190000,1,01211310130;4
38,770900000,77090000,0,10-003-1384-0001;10-003-1387-0001;06492
31,1591200000,159120000,1,TD11330029000;10527001001278000;00266451
28,2600000,20000000,1,10-01-20-024-0059-0000;10511008001004000;200000301;TD11300031000
41,936000000,93600000,0,06492;01211310127
33,1287000000,128700000,1,1001303001001;10140110400011;10521001001177000
25,2271100000,227110000,0,03010;01211210113
45,76700000,20000000,0,01030500510002;10-01-20-024-0059-0000;01030500600002
31,42900000,20000000,1,320342
28,442000000,44200000,1,TD11300036000;21001203;200000303;21001115
49,396500000,39650000,1,WR0001B
25,0,20000000,0,1.05E+16
28,646100000,64610000,1,10-01-20-388-0002;01211310130;WR0001L;1001202000002
54,1782300000,178230000,1,10-047-1365-0001;10-047-1381-0001
28,2116400000,211640000,1,21001236;00266451;TD11330029000;21001116
27,483600000,48360000,0,21001203;00320342
49,735800000,73580000,0,10-003-1384-0001;01211310130;10-01-20-388-0002
53,445900000,44590000,1,01211310121;21001203
26,1223300000,122330000,1,10141114700031;01020400490002;10-01-30-355-0005
37,1007500000,100750000,1,10527001001278000;1001303001001;10527001001272000;01211210113
34,2286700000,228670000,0,1.00E+12
51,1943500000,194350000,0,01020400490001;220002701
39,1877200000,187720000,1,01211210121;10140110400011;10521001001177000;21001116
35,611000000,61100000,1,10120114700011;01013000110000000001;010300100335
51,1510600000,151060000,1,01020400510001;10140114300011;10141114300011
30,2600000,20000000,1,TD11300031000;10-01-20-024-0046-0000
42,2116400000,211640000,0,TD11330029000;10-059-1264-0001;01020400490002
54,1474200000,147420000,0,10-047-1387-0001;TD11330028000;10140114300011;10521001000846001
51,0,20000000,0,TD11300035000;10-01-20-024-0059-0000;10-01-20-024-0046-0000
57,81900000,20000000,0,01030500600002;10-01-20-024-0046-0000;01030500560002
30,1587300000,158730000,0,220002301;01211210113
37,6531200000,500000000,1,10-01-30-031-0037-0000;10521001001177000;1001303001005;21000111
39,13890500000,500000000,1,01211210121;10140110400011;TD11330031000
35,2117700000,211770000,0,21001116;21000111;01020400530001;01020400380001
48,348400000,34840000,0,01030500560002;TD11300036000
31,0,20000000,0,01030500600002;01030500510002;21001115
35,7296900000,500000000,1,01020400380001;10-01-30-031-0037-0000;01020400610001
48,666900000,66690000,1,10-003-1387-0001;01211310127;10120114700011;10120116100011
53,470600000,47060000,0,10-01-20-024-0059-0000;21001203
27,5112900000,500000000,1,1.00E+12
55,5068700000,500000000,1,03202;10-047-1381-0001
40,614900000,61490000,0,01211310130;WR0001F
40,2100800000,210080000,0,010200100092;01020400530001
38,2362100000,236210000,1,52;03010;TD11330029000
54,167700000,20000000,1,TD11300027000;21001115;10511008001166004;TD11300036000
54,2519400000,251940000,0,53;01020400490001;01020400620001;03202
50,172900000,20000000,1,10511008001278000;10-01-20-024-0046-0000
48,2941900000,294190000,0,230-0119-85
41,1999400000,199940000,0,1.01E+13
51,6500000,20000000,0,WR0001B;200000301;TD11300035000
42,3412500000,341250000,0,00266451;10527001000925000;10-01-30-031-0037-0000
58,1404000000,140400000,0,10-047-1365-0001
47,405600000,40560000,1,TD11300036000
58,188500000,20000000,0,WR0001B;TD11300031000
41,-247000000,20000000,0,TD11300031000;01211310121;10-01-20-024-0059-0000;10-01-20-024-0046-0000
50,3481400000,348140000,1,1001303001005;01020400530001;01211210113;01020400490002
46,352300000,35230000,1,WR0001B;TD11300031000
44,0,20000000,0,10511008001004000;01030500510002
36,0,20000000,0,TD11300031000;TD11300027000;21001203
58,4109300000,410930000,0,10-01-30-031-0018-0000;10-047-1387-0001;TD11330028000
44,-5200000,20000000,0,00320342;TD11300035000;01030500560002;WR0001B
49,-911300000,20000000,1,TD11300031000;TD11300027000;10511008001166004
55,-487500000,20000000,0,TD11300031000;01211310121
52,1246700000,124670000,0,01012000210000000000;TD11330028000;10-01-30-031-0018-0000;03100
60,1418300000,141830000,0,1001303001003;10-01-30-031-0018-0000;53;03202
41,-1300000,20000000,1,200000303
36,124800000,20000000,0,10511008000996000;21001115
41,0,20000000,1,00320342;10511008000996000;10511008001278000
50,299000000,29900000,0,01030500560002;10511008001166004;TD11300036000;01030500600002
44,-202800000,20000000,0,01030500510002;TD11300036000;10-01-20-024-0046-0000;TD11300027000
54,148200000,20000000,1,10-01-20-024-0046-0000;00320342
35,-608400000,20000000,0,1.05E+16
59,882700000,88270000,1,10-003-1387-0001;10120116100011
42,267800000,26780000,0,TD11300027000;21001115;10-01-20-024-0046-0000;WR0001B
27,1300000,20000000,0,10-01-20-024-0059-0000
59,3273400000,327340000,1,01012000210000000000;220002501;TD11330030000
43,491400000,49140000,0,10-01-20-024-0046-0000;TD11300027000;00320342;21001203
39,508300000,50830000,0,1.00E+12
33,-187200000,20000000,0,1211310121
36,1612000000,161200000,0,10140110400011;21001116;220002301;TD11330029000
35,2329600000,232960000,0,1.00E+12
50,2969200000,296920000,0,10-01-30-031-0037-0000;01020400490002
55,343200000,34320000,0,01211310121;10-01-20-024-0059-0000
51,0,20000000,0,TD11300027000;TD11300031000
48,-509600000,20000000,0,1.05E+16
55,100100000,20000000,1,01030500510002;10-01-20-024-0046-0000;200000303
30,62400000,20000000,1,10511008000996000;200000303
53,327600000,32760000,1,TD11300027000
40,2540200000,254020000,1,266451
44,981500000,98150000,1,WR0001L;4;10-003-1387-0001
49,981500000,98150000,1,10120110400011;1001202000002
40,443300000,44330000,0,TD11300031000;WR0001B
58,1537900000,153790000,0,10140114300011;21001259;01020400510001
49,504400000,50440000,0,06492;200-0135-12;10120116100011;01211310130
38,2494700000,249470000,0,10-047-1360-0002
51,2096900000,209690000,0,TD11330030000;01020400510001;220002101;01012000210000000000
36,0,20000000,0,10511008001278000;10-01-20-024-0059-0000
55,0,20000000,1,1211310121
43,0,20000000,1,01030500560002;TD11300027000;10511008001004000
60,0,20000000,0,01030500600002;01030500560002;200000301;10511008001278000
57,605800000,60580000,0,WR0001F;05100;4;10-003-1225-0001
41,669500000,66950000,1,05100;4;10120116100011
50,3006900000,300690000,0,TD11330031000;10141114700031;01211210122;21001116
53,-10400000,20000000,1,200000301
59,2124200000,212420000,0,10-01-30-355-0002;01211210110;21001259;TD11330030000
59,130000000,20000000,0,TD11300027000;10-01-20-024-0046-0000
52,6969300000,500000000,0,03100;01211210110
58,1634100000,163410000,0,01020400510001;010200100051;TD11330030000;21001259
59,4420000000,442000000,1,10141109800021;010200100051;TD11330028000;10141114300011
49,1790100000,179010000,1,21001116;1001303001004;10141114700031;TD11330031000
33,3750500000,375050000,0,266451
55,665600000,66560000,1,1.01E+13
42,1197300000,119730000,1,01211210113;10-059-1264-0001;010200100092;01020400530001
52,1300000000,130000000,0,220002101;03202
38,262600000,26260000,1,200000303;01030500560002;10511008000996000
55,219700000,21970000,1,21001203;01030500510002;01030500560002
49,4843800000,484380000,0,52;01020400530001;21001236
56,189800000,20000000,0,TD11300027000
46,1222000000,122200000,1,01211210122;10-01-30-355-0005
57,954200000,95420000,1,10-003-1381-0001;10-003-1225-0001;WR0001F;10-003-1384-0001
61,100100000,20000000,0,TD11300035000
45,1202500000,120250000,0,10-059-1264-0001;01020400490002
39,2386800000,238680000,0,01211210113;21001116;01020400380001
46,858000000,85800000,1,05100;10-003-1225-0001
43,1695200000,169520000,1,00266451;10141114700031;10521001001177000;01211210121
34,3842800000,384280000,1,00266451;21001116
35,189800000,20000000,0,WR0001B;10511008001166004
36,46800000,20000000,1,200000301;21001203;TD11300035000
45,1300000,20000000,0,01030500510002;TD11300035000;200000303;WR0001B
47,3224000000,322400000,0,01020400380001;21001116;10140110400011
42,18566600000,500000000,0,01020400530001;230-0119-85;21001116;10-047-1360-0002
40,0,20000000,1,1.03E+12
40,404300000,40430000,1,200000301;01211310121;TD11300036000
32,728000000,72800000,0,10-003-1384-0001;10120110400011
33,3976700000,397670000,1,230-0119-85
32,1849900000,184990000,0,01020400530001;10527001001278000;010200100092
46,1136200000,113620000,0,01020400490002;01211210122
50,917800000,91780000,1,10120114700011;01013000110000000001;01211310130
51,9227400000,500000000,0,01020400620001;010200100104;21001259
30,7005700000,500000000,1,01020400380001;010200100092;03010;10-01-30-355-0005
39,1435200000,143520000,1,10-047-1360-0002
47,3991000000,399100000,0,21001236
40,0,20000000,0,10-01-20-024-0059-0000;TD11300031000;00320342;01030500560002
50,5340400000,500000000,0,21000111;10527001000925000
60,0,20000000,0,TD11300031000;10-01-20-024-0059-0000
32,5578300000,500000000,0,01020400530001;21001116
57,8868600000,500000000,0,10-01-30-355-0002;10141109800021;10521001000846001
41,300300000,30030000,1,WR0001B;10-01-20-024-0046-0000
50,4128800000,412880000,1,01211210121;21001236;10-047-1360-0002;10527001001278000
46,-1071200000,20000000,1,21001203;10511008001166004;10-01-20-024-0059-0000
31,878800000,87880000,0,05100;01211310130
36,846300000,84630000,1,10-01-20-388-0002;10120110400011
45,3454100000,345410000,1,10527001001278000;TD11330031000
33,1041300000,104130000,1,230-0119-85
47,526500000,52650000,0,10-003-1225-0001;010300100335
35,106600000,20000000,1,21001203
38,232700000,23270000,0,TD11300036000;01030500560002
33,1361100000,136110000,1,01020400530001;10521001001177000
44,9279400000,500000000,1,03010;10527001000925000;00266451;1001303001005
31,214500000,21450000,1,10511008001004000;01030500510002
31,48100000,20000000,1,21001115;TD11300031000
49,1069900000,106990000,1,10527001001272000;01211210121
52,2112500000,211250000,1,01012000210000000000;03202;21001199
31,156000000,20000000,0,10-01-20-024-0059-0000;10-01-20-024-0046-0000;10511008001278000;200000303
35,3844100000,384410000,1,1001303001001;10527001000925000
31,2600000,20000000,1,TD11300036000;TD11300031000;10511008001278000;21001115
36,1300000,20000000,0,01211310121;WR0001B;10511008001004000;01030500560002
39,2333500000,233350000,1,1001303001004;01211210122;00266451
46,5200000,20000000,1,01211310121;10511008000996000;TD11300027000
48,618800000,61880000,0,10120110400011;010300100335;1001202000002
36,11700000,20000000,1,TD11300031000;21001115
30,170300000,20000000,1,TD11300035000
33,1456000000,145600000,1,TD11330031000;10-01-30-031-0037-0000
57,3620500000,362050000,0,21001259;TD11330028000
33,0,20000000,1,1.05E+16
35,55900000,20000000,1,320342
53,0,20000000,0,TD11300027000;WR0001B;01211310121;10-01-20-024-0059-0000
41,592800000,59280000,1,4;1001202000002
32,2623400000,262340000,0,01020400490002;010200100092;1001303001001
41,0,20000000,0,10-01-20-024-0046-0000;TD11300035000
35,460200000,46020000,0,10-01-20-024-0059-0000;TD11300035000;10511008000996000;10511008001166004
48,934700000,93470000,1,01211310127;1001202000002;010300100335
34,1076400000,107640000,1,1.05E+16
47,3623100000,362310000,1,01020400490002;00266451;10140110400011
46,3316300000,331630000,0,230-0119-85;01211210113;10-047-1360-0002
60,3538600000,353860000,0,01012000210000000000;010200100051;10-047-1387-0001
39,2444000000,244400000,0,230-0119-85;1001303001004;01020400380001
57,2745600000,274560000,0,01012000210000000000;10-047-1387-0001;03202;TD11330032000
36,1132300000,113230000,1,1001303001004;10140110400011
30,1105000000,110500000,1,1.02E+12
33,4215900000,421590000,0,TD11330031000;TD11330029000;1001303001005;10521001001177000
30,2037100000,203710000,1,10-01-30-031-0037-0000;01020400610001
36,15600000,20000000,0,10511008001004000;10511008000996000;200000303;TD11300031000
49,166400000,20000000,0,10511008001166004;10511008001004000;01030500600002
49,718900000,71890000,0,WR0001F
40,2202200000,220220000,0,1001303001005;01020400490002
49,530400000,53040000,1,10-003-1384-0001;05100;200-0135-12;10120116100011
38,1589900000,158990000,0,230-0119-85
31,2415400000,241540000,0,01211210113;10141114700031;01020400380001;1001303001001
34,676000000,67600000,1,10120116100011;10-003-1225-0001
39,352300000,35230000,1,10511008001278000;01030500600002;01211310121
40,5714800000,500000000,0,1.05E+16
47,738400000,73840000,0,05100;10-003-1381-0001;4;10120110400011
37,4764500000,476450000,1,TD11330031000
44,317200000,31720000,1,10511008000996000;01211310121;200000301;10-01-20-024-0046-0000
55,738400000,73840000,1,10-003-1384-0001;WR0001F;10-003-1381-0001;4
40,54600000,20000000,0,10511008001278000;21001203;01211310121;01030500560002
54,401700000,40170000,1,10511008001004000;200000301
35,-234000000,20000000,1,01030500560002;21001203;10-01-20-024-0059-0000;10511008001004000
32,45039800000,500000000,0,01020400490002;10527001001272000
36,76700000,20000000,0,21001115;01211310121
37,5766800000,500000000,0,01211210122;230-0119-85
37,-314600000,20000000,0,200000303;TD11300036000;01030500560002;01030500600002
