age,money,gender,salary,product
31,59800000,1,503000000,"['1001303001004', '01030500600002']"
29,626600000,0,789000000,"['TD11330031000', '01020400530001', '05100', '10521001000846001', '4']"
49,4846400000,1,213000000,"['10-01-30-355-0002', '10-047-1387-0001', '010200100104']"
60,1428700000,0,956000000,['01211210113']
60,2888600000,0,690000000,"['10141116600001', '01020400490001', '10-01-20-024-0046-0000', '01012000210000000000']"
29,1277900000,0,154000000,"['10-003-1381-0001', '01020400490001', 'TD11300031000', '52', '10141109800021']"
55,265200000,0,786000000,['010200100051']
44,1396200000,1,338000000,"['10527001001272000', '10511008000996000', '10-01-30-031-0037-0000']"
47,4505800000,1,571000000,[]
35,263900000,1,1330000000,[]
35,3166800000,1,1117000000,[]
38,1268800000,1,738000000,[]
34,189800000,1,1000000,[]
50,202800000,0,354000000,"['01211310127', 'TD11300036000', '10-003-1225-0001']"
43,245700000,1,408000000,"['01013000110000000001', '1001303001005', '01030500560002', '01211210113', '00266451']"
44,211900000,1,1200000000,['10-059-1264-0001']
51,314600000,0,370000000,"['10-047-1387-0001', '10-003-1381-0001', '01211310127', '10120114300011']"
31,1524900000,1,1016000000,"['200000301', '10-003-1381-0001', '10-01-20-388-0002']"
39,0,0,1458000000,['01020400380001']
59,384800000,1,1122000000,"['10-003-1225-0001', '10511008001166004', '10140110400011']"
25,432900000,0,602000000,"['21001116', '10-003-1387-0001']"
58,5023200000,1,1001000000,"['TD11330029000', '01211310130', '010300100335', 'TD11300035000', '220002301']"
30,3491800000,0,230000000,"['TD11300035000', '10511008001166004']"
34,141700000,1,1216000000,"['03010', 'TD11300027000', '010200100051', 'WR0001F']"
51,84500000,0,1305000000,"['010300100335', '21001203', '200-0135-12']"
60,776100000,1,351000000,[]
51,1038700000,1,467000000,"['01020400530001', '220002701', '1001303001005', '10511008001166004']"
37,2307500000,1,563000000,"['01020400490002', '21001199', '1001303001003', '10120114300011']"
30,0,0,1327000000,[]
46,731900000,1,823000000,['10521001000846001']
29,6500000,1,437000000,"['10120116100011', '10-003-1225-0001', '01211310121', '10-01-30-031-0018-0000', 'WR0001B']"
27,180700000,1,1368000000,[]
28,0,1,1125000000,[]
34,1111500000,0,1413000000,[]
29,902200000,1,654000000,"['10521001001177000', '10141109800021', '1001202000002', 'WR0001F']"
27,196300000,1,614000000,"['TD11330029000', '01030500510002']"
26,460200000,0,1377000000,"['WR0001L', 'TD11330030000']"
36,874900000,1,1102000000,[]
44,1644500000,0,1176000000,"['21001203', 'TD11330030000', '1001303001004']"
39,776100000,0,299000000,['220002101']
30,510900000,0,91000000,"['53', '10141114300011', '10140110400011']"
31,332800000,1,152000000,[]
56,0,1,910000000,"['10-01-30-031-0037-0000', '01020400530001', 'TD11300031000', '01013000110000000001', '10511008001004000']"
29,3731000000,0,1434000000,['01020400530001']
43,239200000,1,560000000,"['10-003-1384-0001', '10140114700031', '220002101']"
32,2476500000,1,1233000000,"['10-047-1360-0002', '10141114700031', '21000111', '01211210113']"
30,46800000,0,946000000,"['52', '01030500560002', '10-047-1381-0001', '01211310130']"
40,1090700000,1,1289000000,"['10-059-1264-0001', '01211210113']"
42,4504500000,0,491000000,"['10-01-30-031-0037-0000', '00320342', '01012000200000000003']"
27,154700000,0,1230000000,"['10120114300011', '01211210113']"
35,46800000,1,1449000000,['10511008001166004']
35,146900000,0,603000000,"['10-047-1360-0002', '01020400530001', '220002101']"
32,153400000,0,122000000,"['10141116600001', '53']"
39,326300000,1,520000000,[]
31,360100000,1,642000000,"['01211210113', '230-0119-85', '21000111', '10-01-20-024-0046-0000', '10521001000846001']"
26,245700000,0,1357000000,[]
42,5200000,1,175000000,[]
27,2366000000,0,950000000,[]
33,2475200000,0,319000000,"['10-003-1381-0001', '010200100092', '21001203', '10511008001278000']"
51,261300000,0,717000000,"['10141109800021', '10-003-1225-0001', '10527001000925000', '10120114700011']"
33,0,1,51000000,"['21001259', '10-01-20-024-0046-0000', 'WR0001F']"
30,231400000,0,1339000000,"['01030500560002', '10-01-30-355-0005', '01211310121']"
52,4937400000,0,291000000,[]
42,391300000,1,156000000,[]
31,382200000,0,1294000000,['10141109800021']
27,0,0,124000000,"['01020400490002', '10521001001177000', '200000301', '010300100335']"
44,379600000,0,33000000,['10511008001278000']
40,3897400000,1,1315000000,"['01211210121', '01211310121', 'TD11330029000', '10141116600001']"
46,2709200000,1,672000000,[]
32,590200000,1,1239000000,['01211310127']
56,232700000,1,634000000,"['05100', '10-01-30-355-0002', 'WR0001B']"
33,859300000,1,636000000,[]
33,115700000,1,319000000,"['TD11330031000', '10511008001004000']"
32,132600000,0,1226000000,"['10511008001004000', '010200100104', '01030500560002', '10527001000925000']"
41,179400000,0,1374000000,"['TD11330031000', '03202', '10521001000846001', '10511008001166004']"
31,808600000,0,656000000,"['10511008001278000', '21001259', '010200100051', '220002301']"
30,13000000,1,324000000,"['220002501', '01020400530001', '10-003-1387-0001', '01030500600002', '01020400490002']"
34,326300000,0,778000000,['10-01-30-355-0005']
43,135200000,1,128000000,"['10141114300011', '200000303', '01211310121', '200000301']"
28,224900000,1,944000000,['TD11300036000']
32,59800000,1,1267000000,"['01013000110000000001', '10-059-1264-0001', '01020400510001']"
31,0,1,1209000000,"['10-059-1264-0001', '01020400530001']"
35,188500000,0,1199000000,"['01020400530001', 'TD11330030000', '10141116600001']"
31,422500000,1,905000000,"['10511008000996000', '01211310130', '10-01-30-031-0037-0000']"
25,3004300000,1,1016000000,"['10-003-1384-0001', '01030500600002', '4', '10141114300011']"
56,205400000,0,599000000,"['TD11330032000', '010200100092', '01030500600002']"
47,2575300000,1,386000000,[]
39,1849900000,0,1113000000,['00266451']
51,3191500000,1,526000000,[]
54,1116700000,1,1058000000,"['10140114300011', '21001115']"
58,11705200000,0,913000000,['01020400380001']
42,1261000000,1,682000000,[]
56,631800000,1,170000000,['21001199']
55,165100000,0,454000000,[]
26,531700000,1,747000000,"['01211310130', '21001236', '10-01-20-024-0046-0000']"
40,863200000,0,1420000000,"['01012000210000000000', '10141116600001', '06492']"
26,289900000,1,556000000,"['10120114300011', '21000111', '21001259']"
35,421200000,1,502000000,"['10-047-1360-0002', '01013000110000000001', '10-01-30-355-0005', '00320342', '10-003-1387-0001']"
34,39000000,1,1259000000,"['1001202000002', '10527001001272000', '4', '200-0135-12', '1001303001003']"
41,1628900000,0,309000000,['010300100335']
44,6185400000,1,1170000000,"['4', '10527001000925000', '01020400490002', '01211210113']"
33,39000000,1,83000000,"['1001202000002', '21001203', '01211310127', '01211210113', '01211210121']"
36,105300000,1,847000000,['010300100335']
38,0,0,777000000,"['10-003-1384-0001', '21001199', '10527001000925000']"
35,426400000,0,295000000,"['10-003-1384-0001', '1001303001005', '01211310127', '03100']"
41,188500000,0,1158000000,"['21001199', '01030500510002', '1001303001004', '230-0119-85']"
41,604500000,0,803000000,"['53', '10-01-30-355-0002']"
28,976300000,0,1289000000,[]
26,492700000,0,849000000,"['10141109800021', '03100', '10-047-1360-0002', '220002301', '1001202000002']"
39,0,0,649000000,"['05100', '10-003-1384-0001', '230-0119-85', '1001303001004', '10141116600001']"
25,453700000,1,1304000000,"['1001303001005', 'TD11330030000', '01020400510001', '10-01-30-031-0018-0000', 'TD11300031000']"
37,1443000000,0,823000000,"['1001303001003', '10-01-30-355-0002']"
25,2896400000,1,762000000,"['TD11330031000', '21001115', '10-047-1381-0001']"
46,2815800000,0,1292000000,"['01020400510001', '01211310127', '10-01-30-031-0018-0000', '1001303001003', 'TD11330031000']"
25,321100000,1,1357000000,[]
28,159900000,0,710000000,"['10-003-1381-0001', '00266451']"
33,57200000,1,1215000000,"['10511008000996000', '200000303', '10511008001004000']"
32,170300000,1,1067000000,"['05100', '01020400380001', '21001236']"
32,618800000,1,57000000,"['1001303001004', '010300100335']"
47,1431300000,1,1278000000,"['TD11300031000', '01012000200000000003']"
50,218400000,1,724000000,['220002301']
27,509600000,1,857000000,"['01020400490001', '21001259']"
45,681200000,1,757000000,"['WR0001L', 'TD11330031000', 'TD11330029000', '1001303001003', '1001303001005']"
51,1163500000,0,965000000,['10-01-30-031-0018-0000']
36,275600000,0,1045000000,"['4', '10120114700011', 'TD11330030000', '10521001001177000']"
51,123500000,0,1358000000,['01211210121']
33,513500000,1,1396000000,"['10527001001278000', '10527001000925000']"
59,175500000,0,472000000,['4']
38,0,1,56000000,"['01211210121', '200000303', '00266451', 'TD11330031000', '010200100051']"
40,612300000,0,1251000000,"['53', '21001199']"
51,783900000,1,1485000000,"['10-047-1365-0001', '10-01-20-024-0059-0000']"
41,861900000,1,49000000,"['10-047-1381-0001', 'TD11330031000']"
38,770900000,0,158000000,"['10-047-1381-0001', '010200100104', '21000111']"
31,1591200000,1,387000000,['200000301']
28,2600000,1,1088000000,"['10-01-20-024-0046-0000', '10-047-1365-0001']"
41,936000000,0,29000000,"['21001115', '10140114700031', '220002301', '220002101']"
33,1287000000,1,1226000000,['01211310130']
25,2271100000,0,1002000000,"['21001203', '10141114300011', '10140114700031', '10-047-1387-0001']"
45,76700000,0,899000000,['21001259']
31,42900000,1,1484000000,"['200000301', '01211210122']"
28,442000000,1,1489000000,[]
49,396500000,1,1275000000,"['21001199', '10-003-1384-0001', '10140114700031', '10141116600001', '10521001001177000']"
25,0,0,627000000,"['TD11300035000', '10-01-30-031-0037-0000', '10511008001166004']"
28,646100000,1,395000000,"['10527001001278000', '01030500560002', '10521001000846001', '10511008001278000']"
54,1782300000,1,748000000,"['10-047-1387-0001', '10-01-30-355-0002', '10-059-1264-0001', '10140114300011', 'TD11330030000']"
28,2116400000,1,1495000000,[]
27,483600000,0,1272000000,"['01020400610001', '00266451', '21001116', '01211310127', '200-0135-12']"
49,735800000,0,1357000000,"['1001202000002', 'WR0001F']"
53,445900000,1,1445000000,"['010200100051', '10511008001004000', 'TD11330031000', '01030500510002', '230-0119-85']"
26,1223300000,1,49000000,[]
37,1007500000,1,1047000000,[]
34,2286700000,0,532000000,[]
51,1943500000,0,668000000,['21001236']
39,1877200000,1,636000000,['10120114700011']
35,611000000,1,209000000,"['21001116', '1001303001001', '200000303', '10140114700031', '10-01-30-031-0018-0000']"
51,1510600000,1,1213000000,"['53', '01030500510002', '01030500560002']"
30,2600000,1,270000000,"['10-047-1360-0002', '200000301']"
42,2116400000,0,132000000,['10-047-1381-0001']
54,1474200000,0,183000000,"['01012000200000000003', 'TD11300036000']"
51,0,0,725000000,"['TD11300027000', '01020400510001', '10-003-1381-0001', '10-003-1387-0001']"
57,81900000,0,722000000,"['01020400490001', '10-003-1225-0001', '220002701', '230-0119-85']"
30,1587300000,0,997000000,[]
37,6531200000,1,566000000,['10-047-1365-0001']
39,13890500000,1,737000000,"['220002301', 'TD11300031000']"
35,2117700000,0,1441000000,[]
48,348400000,0,414000000,"['53', '10-01-30-355-0002', '01030500600002', '21001236']"
31,0,0,838000000,['10-01-30-355-0002']
35,7296900000,1,977000000,['01020400490002']
48,666900000,1,1458000000,"['1001303001003', '01020400490002', '10-003-1381-0001', '010200100051', '21001203']"
53,470600000,0,539000000,"['53', '200000303']"
27,5112900000,1,1143000000,[]
55,5068700000,1,1096000000,"['WR0001B', '10140114700031', '10-047-1365-0001']"
40,614900000,0,601000000,"['10-01-30-355-0002', '10120110400011', '230-0119-85', '10-047-1381-0001']"
40,2100800000,0,345000000,"['03202', '03100', '10140110400011', '01020400610001', '10-047-1381-0001']"
38,2362100000,1,442000000,"['10140110400011', '01012000210000000000']"
54,167700000,1,115000000,[]
54,2519400000,0,336000000,"['00320342', '10511008001278000']"
50,172900000,1,1356000000,"['01211310127', '10120116100011', '1001303001004', '10527001001278000']"
48,2941900000,0,270000000,"['10120114300011', '10-003-1225-0001']"
41,1999400000,0,1401000000,"['010200100051', '10141114700031', '10-059-1264-0001', 'TD11330029000']"
51,6500000,0,198000000,"['10527001001272000', '10521001000846001', '10141114700031']"
42,3412500000,0,775000000,['WR0001F']
58,1404000000,0,1103000000,"['10-059-1264-0001', '10141109800021', '1001303001003', '03202', '01020400610001']"
47,405600000,1,210000000,"['10511008001278000', '220002101', 'TD11330031000']"
58,188500000,0,266000000,"['01211210122', '01030500560002']"
41,247000000,0,601000000,['01020400510001']
50,3481400000,1,823000000,"['01012000210000000000', '200000303', '10141114700031']"
46,352300000,1,820000000,"['1001303001003', '10-01-20-024-0059-0000', '1001202000002', '10120114700011']"
44,0,0,631000000,"['TD11330031000', '10-003-1384-0001', '10-01-30-031-0037-0000']"
36,0,0,509000000,"['10511008000996000', '01012000200000000003']"
58,4109300000,0,300000000,"['10-047-1387-0001', '10-003-1387-0001', '10527001000925000', '10511008001278000']"
44,5200000,0,32000000,"['TD11300031000', '200000301', '10-003-1225-0001', '10-059-1264-0001']"
49,911300000,1,295000000,"['10141114300011', '21001259', '10527001001278000', '10-003-1384-0001', '01211210110']"
55,487500000,0,10000000,"['01012000210000000000', '10-003-1387-0001', 'TD11300031000']"
52,1246700000,0,891000000,[]
60,1418300000,0,163000000,"['010200100104', '00320342', '10511008001166004']"
41,1300000,1,386000000,"['10141114300011', '10-003-1384-0001', '10511008000996000', '10140114700031', '01012000210000000000']"
36,124800000,0,1372000000,"['10-003-1381-0001', '10-01-30-355-0005', '200-0135-12', '4', '10-047-1360-0002']"
41,0,1,583000000,[]
50,299000000,0,414000000,"['10-003-1384-0001', '21001115', '10-003-1225-0001']"
44,202800000,0,512000000,['21001115']
54,148200000,1,171000000,['TD11330032000']
35,608400000,0,1389000000,['01211210110']
59,882700000,1,1035000000,['WR0001F']
42,267800000,0,180000000,[]
27,1300000,0,496000000,['01012000210000000000']
59,3273400000,1,1191000000,['220002301']
43,491400000,0,432000000,['10-01-20-024-0046-0000']
39,508300000,0,304000000,"['03010', 'TD11300035000']"
33,187200000,0,451000000,"['1001303001001', '10527001001272000', '21001115', '00266451', 'WR0001F']"
36,1612000000,0,9000000,"['05100', '21001203', '01020400490001', '21001259']"
35,2329600000,0,1147000000,"['TD11300027000', '10141109800021', '10120116100011', '10-047-1387-0001', '52']"
50,2969200000,0,252000000,['10-003-1387-0001']
55,343200000,0,1243000000,"['TD11300031000', '21001116', '01020400530001', 'TD11300027000', '00320342']"
51,0,0,400000000,"['10141109800021', '1001303001004', '21001116', '21001259', '4']"
48,509600000,0,1317000000,"['1001303001001', '1001303001004']"
55,100100000,1,1008000000,"['10-01-20-024-0059-0000', 'WR0001B', '1001303001001']"
30,62400000,1,349000000,"['10511008000996000', '21001236', '10527001001278000', '03202']"
53,327600000,1,276000000,"['01030500560002', '10120114700011', '01012000210000000000']"
40,2540200000,1,878000000,"['01020400380001', '01211210113']"
44,981500000,1,197000000,"['10521001001177000', '010300100335', '01030500560002']"
49,981500000,1,1440000000,"['10141114300011', '10-01-20-024-0059-0000', '03100']"
40,443300000,0,423000000,['230-0119-85']
58,1537900000,0,630000000,"['01211310127', '10141116600001', '21001259']"
49,504400000,0,1477000000,"['21001259', 'TD11300031000', '05100']"
38,2494700000,0,950000000,[]
51,2096900000,0,224000000,"['01030500600002', '10527001001272000']"
36,0,0,1192000000,['10140114300011']
55,0,1,179000000,"['10-047-1387-0001', '10521001000846001', '010200100092']"
43,0,1,592000000,"['10120116100011', '01211310121']"
60,0,0,82000000,"['10-01-30-355-0005', '06492', '10120114700011']"
57,605800000,0,793000000,"['10120116100011', '200-0135-12', '10120110400011', '52', '010300100335']"
41,669500000,1,422000000,"['10511008001166004', '10141109800021']"
50,3006900000,0,1280000000,"['220002301', '10-047-1387-0001', '10521001001177000']"
53,10400000,1,1465000000,"['10120110400011', '10527001000925000', '01013000110000000001', '53']"
59,2124200000,0,1035000000,"['1001202000002', '21001116', 'TD11300036000', '21001115']"
59,130000000,0,550000000,"['10-01-30-031-0018-0000', '010200100092']"
52,6969300000,0,273000000,[]
58,1634100000,0,787000000,['WR0001F']
59,4420000000,1,869000000,"['220002501', 'WR0001B', '01013000110000000001']"
49,1790100000,1,868000000,['01012000210000000000']
33,3750500000,0,1329000000,"['10141116600001', '21001259']"
